gameId,playId,nflId,displayName,frameId,frameType,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event
2022091101,3897,,football,7,BEFORE_SNAP,2022-09-11 20:04:28.4,,football,right,95.2600021362305,23.9699993133545,0.0,0.0,0.0399999991059303,,,
2022091112,3672,52448.0,Ross Blacklock,128,AFTER_SNAP,2022-09-11 23:25:23,96.0,MIN,left,93.32,28.96,6.38,2.71,0.66,259.52,262.97,
2022091103,499,53453.0,Najee Harris,63,BEFORE_SNAP,2022-09-11 17:24:44.2,22.0,PIT,right,30.25,25.02,0.01,0.01,0.0,64.08,138.76,
2022091105,4373,54518.0,Alec Pierce,12,BEFORE_SNAP,2022-09-11 20:15:53.9,14.0,IND,right,34.32,21.37,3.2,0.24,0.32,111.43,148.92,
2022091107,2340,41295.0,Morgan Moses,4,BEFORE_SNAP,2022-09-11 19:00:00.2,78.0,BAL,right,82.22,28.25,0.2,0.66,0.05,28.77,135.45,
2022091102,1107,52598.0,Charlie Woerner,86,BEFORE_SNAP,2022-09-11 17:50:07.8,89.0,SF,left,64.16,25.1,0.03,0.03,0.01,2.71,20.31,
2022091103,3568,37104.0,Cameron Heyward,18,BEFORE_SNAP,2022-09-11 19:49:53.9,97.0,PIT,right,109.25,25.84,0.01,0.14,0.0,287.63,181.49,
2022091103,4488,44878.0,Ahkello Witherspoon,49,BEFORE_SNAP,2022-09-11 20:21:05.1,25.0,PIT,left,18.6,38.39,0.65,0.12,0.06,111.4,289.02,
2022091104,3204,52461.0,Jalen Hurts,343,BEFORE_SNAP,2022-09-11 19:28:21.5,1.0,PHI,left,37.26,24.41,0.42,1.77,0.04,261.32,90.56,
2022091113,708,43478.0,Anthony Brown,114,AFTER_SNAP,2022-09-12 00:50:46.2,3.0,DAL,right,55.56,13.11,4.35,2.57,0.44,90.0,66.03,
2022091100,3757,53543.0,Drew Dalman,40,BEFORE_SNAP,2022-09-11 19:50:26.3,67.0,ATL,left,78.24,23.57,0.11,0.06,0.01,265.94,80.72,
2022091111,1790,44931.0,Mack Hollins,105,BEFORE_SNAP,2022-09-11 21:56:22.7,10.0,LV,right,43.9,46.04,0.0,0.0,0.0,89.15,107.98,
2022091111,3592,53526.0,Tre' McKitty,49,BEFORE_SNAP,2022-09-11 23:16:26.2,88.0,LAC,right,86.99,23.58,0.02,0.04,0.0,73.17,130.42,
2022091112,3128,42427.0,Jordan Hicks,157,AFTER_SNAP,2022-09-11 23:06:11.5,58.0,MIN,left,77.97,22.02,3.42,4.74,0.32,17.33,335.41,
2022091113,3009,46132.0,Carlton Davis,53,AFTER_SNAP,2022-09-12 02:44:07.1,24.0,TB,right,63.26,13.97,1.61,3.52,0.17,3.4,247.62,handoff
2022091112,2246,44867.0,Dalvin Tomlinson,51,BEFORE_SNAP,2022-09-11 22:21:15.5,94.0,MIN,right,40.13,21.33,0.45,0.31,0.05,272.68,226.15,
2022091107,846,52436.0,Patrick Queen,68,BEFORE_SNAP,2022-09-11 17:41:39.8,6.0,BAL,left,78.61,13.05,1.62,0.88,0.17,145.2,182.07,
2022091200,810,43436.0,Quinton Jefferson,84,BEFORE_SNAP,2022-09-13 00:47:06.5,77.0,SEA,left,69.1,21.82,0.17,0.05,0.02,103.34,180.51,
2022091200,1409,42393.0,Ronald Darby,111,AFTER_SNAP,2022-09-13 01:15:33.8,23.0,DEN,left,80.58,43.55,0.84,1.57,0.08,100.15,348.68,
2022091103,3680,52457.0,Chase Claypool,88,BEFORE_SNAP,2022-09-11 19:53:26,11.0,PIT,left,96.64,38.49,2.4,5.56,0.22,240.45,164.9,
2022091111,3123,52594.0,Alohi Gilman,119,BEFORE_SNAP,2022-09-11 22:53:55.8,32.0,LAC,left,33.23,35.33,0.58,0.68,0.06,90.86,213.06,
2022091200,882,41369.0,Cameron Fleming,58,BEFORE_SNAP,2022-09-13 00:51:31.5,73.0,DEN,right,50.3,27.17,0.08,0.05,0.01,76.64,39.32,
2022091200,882,46117.0,Uchenna Nwosu,164,AFTER_SNAP,2022-09-13 00:51:42.1,10.0,SEA,right,57.46,32.57,1.02,6.57,0.06,273.63,339.88,
2022091200,3628,44832.0,Garett Bolles,143,AFTER_SNAP,2022-09-13 02:58:30,72.0,DEN,left,81.99,26.32,2.84,1.29,0.29,207.75,82.73,
2022091111,899,46100.0,Sony Michel,156,AFTER_SNAP,2022-09-11 21:02:00.5,20.0,LAC,left,79.07,15.14,2.22,2.24,0.21,9.9,6.39,
2022091103,4434,53674.0,Tre Norwood,1,BEFORE_SNAP,2022-09-11 20:19:35,21.0,PIT,left,33.31,22.69,1.85,0.59,0.19,151.04,190.04,huddle_break_offense
2022091100,1587,39975.0,Cordarrelle Patterson,11,BEFORE_SNAP,2022-09-11 18:13:48,84.0,ATL,left,76.21,29.69,0.63,0.27,0.06,291.21,308.23,
2022091108,3342,42471.0,Jon Feliciano,105,AFTER_SNAP,2022-09-11 23:03:12.6,76.0,NYG,right,45.84,22.75,1.74,1.04,0.18,107.61,252.93,play_action
2022091104,128,43290.0,Jared Goff,110,AFTER_SNAP,2022-09-11 17:06:59,16.0,DET,left,30.65,29.76,0.03,0.77,0.02,263.99,74.78,
2022091104,1020,46302.0,Jordan Mailata,160,BEFORE_SNAP,2022-09-11 17:44:01.1,68.0,PHI,left,13.61,18.71,0.0,0.0,0.0,294.63,292.79,
2022091111,499,41265.0,Derek Carr,17,BEFORE_SNAP,2022-09-11 20:40:31.8,4.0,LV,left,44.28,29.6,0.0,0.0,0.02,331.6,272.71,
2022091103,4540,47794.0,Jonah Williams,75,BEFORE_SNAP,2022-09-11 20:18:57.4,73.0,CIN,left,43.92,24.63,0.0,0.0,0.0,240.32,17.07,
2022091110,2786,47999.0,Nick Allegretti,106,AFTER_SNAP,2022-09-11 22:30:09.9,73.0,KC,right,94.22,20.22,3.74,1.56,0.39,160.77,186.73,
2022091108,2938,42477.0,Mark Glowinski,133,AFTER_SNAP,2022-09-11 22:45:40.1,64.0,NYG,right,43.12,21.82,2.32,1.59,0.24,133.75,268.73,
2022091102,64,53580.0,Larry Borom,50,BEFORE_SNAP,2022-09-11 17:05:04.5,75.0,CHI,left,88.15,32.97,0.08,0.07,0.0,292.69,34.47,
2022091106,1425,40023.0,Terron Armstead,4,BEFORE_SNAP,2022-09-11 18:05:36.2,72.0,MIA,right,28.43,25.41,2.37,1.78,0.24,102.37,57.51,
2022091110,4008,52792.0,Tershawn Wharton,54,AFTER_SNAP,2022-09-11 23:23:12.3,98.0,KC,right,30.49,23.41,1.84,1.88,0.19,286.73,273.38,
2022091113,2933,53513.0,Chauncey Golston,32,BEFORE_SNAP,2022-09-12 02:39:34,99.0,DAL,left,66.6,23.95,0.24,0.64,0.03,87.87,156.59,
2022091105,2887,46729.0,Brandon Facyson,109,AFTER_SNAP,2022-09-11 19:15:57.2,31.0,IND,right,72.18,8.75,2.68,2.76,0.25,334.3,103.74,
2022091108,195,47878.0,Oshane Ximines,115,BEFORE_SNAP,2022-09-11 20:33:05,53.0,NYG,left,41.43,35.55,0.0,0.0,0.0,134.78,106.49,
2022091100,783,46091.0,Rashaan Evans,66,AFTER_SNAP,2022-09-11 17:38:19.8,54.0,ATL,left,35.47,24.47,0.01,0.01,0.01,41.34,54.78,
2022091107,3811,44828.0,Marlon Humphrey,16,BEFORE_SNAP,2022-09-11 19:53:57.7,44.0,BAL,right,71.73,30.48,2.11,0.55,0.21,199.8,12.01,
2022091107,3979,41240.0,Kyle Fuller,37,BEFORE_SNAP,2022-09-11 19:59:38.1,23.0,BAL,right,99.06,9.0,0.23,0.48,0.03,312.63,246.58,
2022091100,2226,52527.0,Mykal Walker,51,BEFORE_SNAP,2022-09-11 18:48:36.6,3.0,ATL,left,38.48,20.1,0.12,0.21,0.01,83.09,28.1,
2022091105,1093,54561.0,Nick Cross,93,BEFORE_SNAP,2022-09-11 17:46:41.6,20.0,IND,left,32.38,19.03,2.21,0.31,0.22,85.21,270.64,
2022091109,359,54466.0,Travon Walker,60,BEFORE_SNAP,2022-09-11 17:16:12.8,44.0,JAX,right,42.02,29.73,0.35,0.74,0.03,253.35,236.25,
2022091200,3267,46487.0,Poona Ford,128,AFTER_SNAP,2022-09-13 02:38:40.3,97.0,SEA,left,31.84,28.8,2.03,1.48,0.21,23.45,195.74,
2022091102,189,53623.0,Elijah Mitchell,4,BEFORE_SNAP,2022-09-11 17:08:39.2,25.0,SF,right,43.84,30.65,0.4,0.21,0.03,119.24,121.57,
2022091103,2670,42654.0,La'el Collins,30,BEFORE_SNAP,2022-09-11 19:14:35.4,71.0,CIN,right,12.96,26.76,0.02,0.02,0.0,88.88,285.85,
2022091106,904,44866.0,Raekwon McMillan,37,BEFORE_SNAP,2022-09-11 17:39:05,50.0,NE,right,30.81,23.41,0.26,0.22,0.03,274.54,123.13,
2022091109,4286,43313.0,William Jackson,107,AFTER_SNAP,2022-09-11 20:13:09.4,3.0,WAS,right,49.3,5.91,2.38,6.73,0.27,344.88,118.61,
2022091100,3554,46135.0,Lorenzo Carter,25,BEFORE_SNAP,2022-09-11 19:43:29.9,9.0,ATL,right,75.01,32.82,0.02,0.07,0.01,213.88,64.01,
2022091109,1219,53503.0,Benjamin St-Juste,138,BEFORE_SNAP,2022-09-11 17:57:01.8,25.0,WAS,right,44.83,20.65,0.06,0.06,0.01,267.82,2.98,
2022091106,3116,54936.0,Kader Kohou,139,AFTER_SNAP,2022-09-11 19:35:56.5,28.0,MIA,left,88.84,14.79,5.48,1.17,0.55,330.36,310.45,
2022091106,1239,43327.0,Xavien Howard,128,AFTER_SNAP,2022-09-11 17:59:53,25.0,MIA,left,79.2,11.52,1.68,1.95,0.16,62.93,286.18,
2022091110,1338,46243.0,Marquez Valdes-Scantling,150,AFTER_SNAP,2022-09-11 21:14:09.7,11.0,KC,right,109.08,22.93,2.19,2.31,0.21,307.04,184.08,
2022091103,1589,44877.0,Larry Ogunjobi,143,AFTER_SNAP,2022-09-11 18:11:48.2,99.0,PIT,right,59.39,24.8,2.76,2.9,0.29,273.4,285.59,
2022091104,238,39984.0,Darius Slay,17,BEFORE_SNAP,2022-09-11 17:10:00,2.0,PHI,left,18.05,36.2,1.19,0.24,0.12,159.79,333.15,
2022091100,2245,52424.0,A.J. Terrell,178,AFTER_SNAP,2022-09-11 18:49:29.1,24.0,ATL,left,36.96,13.23,1.86,4.65,0.19,42.14,252.2,
2022091108,1778,47899.0,Amani Hooker,117,BEFORE_SNAP,2022-09-11 21:42:06.5,37.0,TEN,left,67.08,31.61,1.04,0.77,0.1,81.88,300.19,
2022091106,83,47870.0,Damien Harris,104,BEFORE_SNAP,2022-09-11 17:05:06.6,37.0,NE,right,36.45,24.01,0.0,0.0,0.0,90.89,25.71,
2022091200,2965,46096.0,Rashaad Penny,27,BEFORE_SNAP,2022-09-13 02:27:19,20.0,SEA,right,46.31,23.78,0.15,0.24,0.01,79.85,11.39,
2022091100,3379,,football,163,AFTER_SNAP,2022-09-11 19:38:53.6,,football,left,61.0400009155273,23.7099990844727,1.77999997138977,3.65000009536743,0.159999996423721,,,
2022091112,227,44853.0,Dalvin Cook,181,AFTER_SNAP,2022-09-11 20:31:33.8,4.0,MIN,right,91.56,38.48,3.73,3.57,0.39,107.95,16.32,
2022091112,2840,45094.0,Johnny Mundt,29,BEFORE_SNAP,2022-09-11 22:52:16.2,86.0,MIN,right,24.4,28.35,0.31,0.83,0.04,105.05,154.05,
2022091102,2302,40078.0,Kyle Juszczyk,155,AFTER_SNAP,2022-09-11 18:46:44,44.0,SF,left,61.03,31.84,3.48,1.43,0.34,230.01,246.67,first_contact
2022091113,2009,42474.0,Shaquille Mason,142,AFTER_SNAP,2022-09-12 01:56:28.1,69.0,TB,right,43.63,27.9,0.47,1.92,0.05,140.94,48.21,
2022090800,3121,44881.0,Cooper Kupp,149,AFTER_SNAP,2022-09-09 02:48:53.2,10.0,LA,left,87.52,33.1,0.21,2.21,0.01,268.39,263.25,
2022091109,1287,41321.0,Trai Turner,91,BEFORE_SNAP,2022-09-11 18:01:25,53.0,WAS,left,84.23,31.27,0.0,0.0,0.0,263.57,173.61,
2022091100,145,41232.0,Jake Matthews,119,BEFORE_SNAP,2022-09-11 17:07:30.8,70.0,ATL,right,55.71,32.82,0.0,0.0,0.0,93.78,125.27,
2022091200,2944,54537.0,Abraham Lucas,7,BEFORE_SNAP,2022-09-13 02:26:41.5,72.0,SEA,right,49.86,21.55,1.22,0.7,0.13,117.8,119.8,
2022091106,2019,46092.0,Isaiah Wynn,58,AFTER_SNAP,2022-09-11 18:45:05.3,76.0,NE,right,60.56,20.36,0.19,0.91,0.03,99.63,257.9,
2022090800,2485,43294.0,Jalen Ramsey,30,BEFORE_SNAP,2022-09-09 02:14:58.6,5.0,LA,left,90.69,20.04,1.57,0.36,0.16,125.29,193.34,
2022090800,2208,48011.0,Tommy Sweeney,161,AFTER_SNAP,2022-09-09 02:02:07.7,89.0,BUF,left,19.54,12.8,1.97,3.24,0.21,319.45,3.03,
2022091110,3185,47984.0,Rashad Fenton,73,AFTER_SNAP,2022-09-11 22:48:44.8,27.0,KC,right,106.24,45.39,2.52,1.52,0.25,293.98,25.91,
2022091105,1309,55042.0,Troy Hairston,134,AFTER_SNAP,2022-09-11 17:58:40.6,34.0,HOU,left,66.33,18.44,2.75,2.79,0.28,266.95,240.5,
2022091107,723,,football,102,BEFORE_SNAP,2022-09-11 17:34:52.7,,football,right,97.0100021362305,29.9400005340576,0.0500000007450581,0.0900000035762787,0.0099999997764825,,,
2022090800,2360,43399.0,Tyler Higbee,51,BEFORE_SNAP,2022-09-09 02:09:03.1,89.0,LA,right,65.59,27.61,3.43,1.65,0.33,332.77,344.42,
2022091110,1732,44949.0,Sean Harlow,79,AFTER_SNAP,2022-09-11 21:35:27.5,64.0,ARI,left,70.05,22.22,2.51,0.32,0.26,129.82,87.79,
2022091105,4707,43302.0,Laremy Tunsil,43,AFTER_SNAP,2022-09-11 20:29:32.9,78.0,HOU,left,80.67,20.71,2.18,1.64,0.22,237.32,48.73,
2022091103,1405,53674.0,Tre Norwood,1,BEFORE_SNAP,2022-09-11 18:02:56.7,21.0,PIT,right,59.89,19.79,1.27,1.95,0.12,339.29,71.91,huddle_break_offense
2022091103,3803,44860.0,Joe Mixon,44,BEFORE_SNAP,2022-09-11 19:55:53.7,28.0,CIN,right,64.59,26.59,0.11,0.22,0.01,86.69,88.54,
2022091103,3011,43325.0,Myles Jack,7,BEFORE_SNAP,2022-09-11 19:29:35.9,51.0,PIT,right,75.32,32.54,0.25,0.02,0.02,267.36,217.67,
2022090800,191,43335.0,A'Shawn Robinson,76,BEFORE_SNAP,2022-09-09 00:27:39,94.0,LA,left,43.91,26.1,0.18,0.14,0.02,106.97,58.24,
2022091110,3050,47784.0,Kyler Murray,6,BEFORE_SNAP,2022-09-11 22:39:59.4,1.0,ARI,left,62.82,23.81,0.02,0.02,0.0,252.04,275.28,
2022091100,1587,48723.0,Parker Hesse,148,AFTER_SNAP,2022-09-11 18:14:01.7,46.0,ATL,left,69.14,24.7,0.23,0.38,0.02,251.02,200.0,
2022091103,764,43350.0,Vonn Bell,111,BEFORE_SNAP,2022-09-11 17:35:03,24.0,CIN,right,113.25,20.54,0.95,0.75,0.1,271.31,183.73,
2022091109,338,43484.0,Wes Schweitzer,116,BEFORE_SNAP,2022-09-11 17:15:34.8,71.0,WAS,right,35.13,22.26,0.0,0.0,0.0,85.15,229.68,
2022091200,3404,52456.0,Darrell Taylor,56,BEFORE_SNAP,2022-09-13 02:42:46.2,52.0,SEA,left,15.12,34.09,2.29,1.79,0.24,40.65,18.89,
2022091104,910,44834.0,Charles Harris,185,AFTER_SNAP,2022-09-11 17:38:27.2,53.0,DET,right,76.35,19.74,0.75,3.85,0.07,203.47,7.99,
2022091113,902,38619.0,Akiem Hicks,190,AFTER_SNAP,2022-09-12 00:58:34.1,96.0,TB,left,98.25,33.17,0.36,0.22,0.03,215.29,307.75,
2022091108,3342,48462.0,Kevin Strong,34,BEFORE_SNAP,2022-09-11 23:03:05.5,97.0,TEN,right,49.53,24.49,0.74,0.67,0.07,264.79,311.89,
2022091102,2966,,football,105,AFTER_SNAP,2022-09-11 19:13:45.6,,football,right,42.2999992370605,26.4200000762939,3.20000004768372,6.26999998092651,0.360000014305115,,,
2022091102,4102,52433.0,Brandon Aiyuk,2,BEFORE_SNAP,2022-09-11 19:58:06.5,11.0,SF,right,24.39,29.92,0.59,2.85,0.09,125.04,43.6,
2022091106,3399,53471.0,Liam Eichenberg,120,AFTER_SNAP,2022-09-11 19:45:22.7,74.0,MIA,right,74.84,30.34,0.63,2.19,0.07,129.46,29.67,
2022091104,4292,,football,91,BEFORE_SNAP,2022-09-11 20:10:18.2,,football,right,28.7199993133545,23.7999992370605,0.0,0.0,0.0,,,
2022091106,442,52445.0,Kyle Dugger,45,BEFORE_SNAP,2022-09-11 17:19:13.9,23.0,NE,left,49.32,25.6,1.36,0.54,0.14,121.82,153.4,
2022090800,3576,53459.0,Gregory Rousseau,182,AFTER_SNAP,2022-09-09 03:03:14.4,50.0,BUF,left,44.86,14.38,5.43,1.93,0.56,244.44,246.97,
2022091111,208,40039.0,Duron Harmon,59,BEFORE_SNAP,2022-09-11 20:31:10.6,30.0,LV,right,73.84,32.52,1.35,0.34,0.13,324.9,21.11,
2022091103,2357,46163.0,Alex Cappa,37,BEFORE_SNAP,2022-09-11 18:57:13.7,65.0,CIN,left,13.0,25.17,0.01,0.01,0.01,286.17,71.58,line_set
2022091108,1995,47802.0,Jeffery Simmons,23,BEFORE_SNAP,2022-09-11 22:03:43.2,98.0,TEN,left,22.66,32.16,0.06,0.06,0.01,79.27,26.37,
2022091106,2956,53467.0,Christian Barmore,162,AFTER_SNAP,2022-09-11 19:26:52.6,90.0,NE,right,62.01,21.88,4.18,2.03,0.45,164.61,186.4,
2022091106,607,44912.0,Jonnu Smith,163,AFTER_SNAP,2022-09-11 17:26:22.8,81.0,NE,right,39.79,31.47,4.96,2.97,0.48,43.9,5.16,handoff
2022091104,2995,35452.0,Brandon Graham,124,AFTER_SNAP,2022-09-11 19:17:33.7,55.0,PHI,right,87.2,29.21,4.95,1.58,0.51,268.47,222.03,
2022091102,1794,46139.0,Fred Warner,80,BEFORE_SNAP,2022-09-11 18:16:08.9,54.0,SF,right,53.74,20.64,0.27,0.91,0.02,264.69,331.49,
2022091104,2228,39950.0,Lane Johnson,27,BEFORE_SNAP,2022-09-11 18:34:32.9,65.0,PHI,left,69.11,26.81,0.04,0.04,0.01,277.51,60.07,
2022091105,4905,52498.0,Jonathan Greenard,133,AFTER_SNAP,2022-09-11 20:36:29.4,52.0,HOU,right,33.81,24.56,2.4,3.67,0.25,11.86,69.13,
2022091104,2228,46302.0,Jordan Mailata,102,BEFORE_SNAP,2022-09-11 18:34:40.4,68.0,PHI,left,69.23,20.86,0.02,0.37,0.0,268.1,90.86,
2022091112,3176,53571.0,Royce Newman,15,BEFORE_SNAP,2022-09-11 23:07:04.4,70.0,GB,left,73.23,33.54,0.01,0.21,0.02,280.28,233.76,
2022091107,2934,54479.0,Kyle Hamilton,67,AFTER_SNAP,2022-09-11 19:26:36.4,14.0,BAL,right,75.22,23.08,4.9,1.32,0.49,279.23,285.78,
2022091112,611,44867.0,Dalvin Tomlinson,55,BEFORE_SNAP,2022-09-11 20:52:28.3,94.0,MIN,left,56.65,27.09,0.25,0.44,0.03,71.66,80.34,
2022091110,1232,47816.0,Byron Murphy,32,BEFORE_SNAP,2022-09-11 21:11:05.4,7.0,ARI,right,96.01,17.55,2.36,2.53,0.22,314.99,354.09,
2022091113,803,53504.0,Osa Odighizuwa,7,BEFORE_SNAP,2022-09-12 00:53:03.9,97.0,DAL,right,87.2,30.16,0.09,0.09,0.02,62.37,222.36,
2022091109,3544,41321.0,Trai Turner,1,BEFORE_SNAP,2022-09-11 19:47:32.2,53.0,WAS,left,86.53,25.11,0.14,0.12,0.02,276.17,37.61,huddle_break_offense
2022091100,1608,52489.0,Bryan Edwards,111,BEFORE_SNAP,2022-09-11 18:14:41,89.0,ATL,left,63.57,33.02,0.0,0.0,0.0,278.91,141.48,
2022091200,3553,42721.0,Eric Tomlinson,114,AFTER_SNAP,2022-09-13 02:52:48.5,87.0,DEN,left,92.29,20.91,1.95,0.46,0.19,262.31,262.73,
2022091110,3140,,football,178,AFTER_SNAP,2022-09-11 22:44:41,,football,right,86.1699981689453,24.3400001525879,1.57000005245209,2.36999988555908,0.209999993443489,,,
2022091108,347,42477.0,Mark Glowinski,119,BEFORE_SNAP,2022-09-11 20:40:12.8,64.0,NYG,right,40.09,28.33,0.0,0.0,0.0,77.59,38.75,
2022091106,1196,44912.0,Jonnu Smith,138,AFTER_SNAP,2022-09-11 17:58:41.1,81.0,NE,left,79.02,17.7,0.77,0.81,0.08,252.17,248.92,
2022091200,1057,40347.0,Mike Purcell,144,AFTER_SNAP,2022-09-13 00:59:10.4,98.0,DEN,left,84.49,28.14,2.78,2.2,0.28,88.77,173.23,first_contact
2022091111,2156,53509.0,Divine Deablo,61,BEFORE_SNAP,2022-09-11 22:09:34.6,5.0,LV,left,24.14,27.74,0.53,0.76,0.05,90.29,336.32,
2022091200,1967,47871.0,Cody Barton,20,BEFORE_SNAP,2022-09-13 01:50:38.6,57.0,SEA,right,35.56,22.39,0.05,0.14,0.01,263.95,251.49,
2022091113,2470,46263.0,Russell Gage,130,BEFORE_SNAP,2022-09-12 02:17:10.9,17.0,TB,right,72.83,44.18,0.35,1.85,0.03,101.64,256.35,
2022091111,973,47889.0,Maxx Crosby,70,BEFORE_SNAP,2022-09-11 21:03:44,98.0,LV,left,17.4,33.56,0.08,0.55,0.01,105.61,50.88,
2022091109,2425,47956.0,Cole Holcomb,126,AFTER_SNAP,2022-09-11 19:00:30.1,55.0,WAS,left,71.54,25.82,3.95,2.82,0.38,325.83,270.38,
2022091104,238,43305.0,Taylor Decker,29,BEFORE_SNAP,2022-09-11 17:10:01.2,68.0,DET,left,25.87,20.88,0.4,0.75,0.04,287.21,189.08,
2022091110,3140,35493.0,Carlos Dunlap,82,BEFORE_SNAP,2022-09-11 22:44:31.4,8.0,KC,right,85.67,18.82,0.02,0.02,0.0,270.72,236.92,
2022091110,3357,44822.0,Patrick Mahomes,51,BEFORE_SNAP,2022-09-11 22:57:20.5,15.0,KC,left,69.52,30.01,0.34,0.37,0.03,268.0,278.5,
2022090800,2506,52536.0,Gabe Davis,12,BEFORE_SNAP,2022-09-09 02:15:40.8,13.0,BUF,left,91.94,28.64,2.94,0.58,0.3,304.25,335.45,
2022091103,1126,44915.0,Trey Hendrickson,161,AFTER_SNAP,2022-09-11 17:52:09.8,91.0,CIN,left,60.84,24.98,5.59,2.98,0.59,6.27,45.26,
2022091101,85,53633.0,Shi Smith,80,BEFORE_SNAP,2022-09-11 17:05:37.4,12.0,CAR,right,29.75,35.0,0.14,0.52,0.01,144.76,319.47,
2022091104,4448,37266.0,Jason Kelce,136,AFTER_SNAP,2022-09-11 20:17:03,62.0,PHI,right,68.61,31.64,1.17,0.58,0.12,119.34,156.9,
2022091102,2596,54633.0,Braxton Jones,17,BEFORE_SNAP,2022-09-11 18:57:52.1,70.0,CHI,right,56.14,25.86,1.8,1.15,0.19,105.97,69.76,
2022090800,438,,football,10,BEFORE_SNAP,2022-09-09 00:36:50.3,,football,right,62.8199996948242,23.8899993896484,0.0,0.0,0.0,,,
2022091113,3853,52554.0,Tyler Biadasz,13,BEFORE_SNAP,2022-09-12 03:14:28.6,63.0,DAL,right,33.06,29.88,1.62,0.72,0.17,85.69,92.18,
2022091107,3163,41270.0,Lamarcus Joyner,59,BEFORE_SNAP,2022-09-11 19:34:11,29.0,NYJ,left,66.44,26.78,0.33,0.24,0.03,101.99,260.19,
2022091113,3113,42033.0,Cameron Brate,37,BEFORE_SNAP,2022-09-12 02:48:49.7,84.0,TB,left,98.17,19.38,0.35,1.08,0.03,325.71,41.42,
2022091110,1113,,football,42,BEFORE_SNAP,2022-09-11 21:06:02.8,,football,right,53.0999984741211,23.9500007629395,0.0,0.0,0.0,,,
2022091104,3059,47791.0,T.J. Hockenson,55,BEFORE_SNAP,2022-09-11 19:19:27.5,88.0,DET,right,104.8,34.5,0.19,0.18,0.02,94.93,178.74,
2022091105,249,52449.0,Jonathan Taylor,106,BEFORE_SNAP,2022-09-11 17:12:47.1,28.0,IND,left,91.96,26.45,0.0,0.0,0.01,263.47,170.96,
2022090800,2288,,football,40,BEFORE_SNAP,2022-09-09 02:07:10.9,,football,right,34.7599983215332,29.5699996948242,0.0,0.0,0.0,,,
2022091103,719,46146.0,Sam Hubbard,84,BEFORE_SNAP,2022-09-11 17:34:01.4,94.0,CIN,right,76.53,22.15,0.1,0.09,0.01,260.97,14.82,
2022091105,1236,44792.0,Mo Alie-Cox,45,BEFORE_SNAP,2022-09-11 17:53:41.1,81.0,IND,right,70.5,19.11,0.32,0.27,0.03,94.84,350.92,
2022091109,128,53503.0,Benjamin St-Juste,19,BEFORE_SNAP,2022-09-11 17:06:48.2,25.0,WAS,left,79.81,23.02,2.57,0.66,0.26,157.7,167.72,
2022091200,1217,53315.0,Aaron Patrick,156,AFTER_SNAP,2022-09-13 01:04:01.7,94.0,DEN,left,45.5,23.45,5.93,5.53,0.58,210.05,188.41,
2022091103,852,46097.0,Terrell Edmunds,51,BEFORE_SNAP,2022-09-11 17:40:01,34.0,PIT,left,84.06,17.17,0.48,0.61,0.05,250.15,44.3,
2022091108,676,43334.0,Derrick Henry,103,BEFORE_SNAP,2022-09-11 20:57:27,22.0,TEN,left,110.63,23.53,0.0,0.0,0.0,273.5,48.61,
2022091200,1344,53527.0,Quinn Meinerz,125,BEFORE_SNAP,2022-09-13 01:10:52.7,77.0,DEN,right,41.57,22.42,0.04,0.15,0.0,82.93,302.2,
2022091108,318,47789.0,Daniel Jones,95,AFTER_SNAP,2022-09-11 20:39:32.6,8.0,NYG,right,30.0,29.75,0.15,1.35,0.01,90.67,293.57,
2022091102,942,45009.0,Al-Quadin Muhammad,43,BEFORE_SNAP,2022-09-11 17:42:26.5,55.0,CHI,right,54.2,21.17,0.23,0.59,0.03,281.39,354.38,
2022091106,586,52464.0,Raekwon Davis,118,BEFORE_SNAP,2022-09-11 17:25:43.9,98.0,MIA,right,36.04,23.81,0.0,0.0,0.0,243.92,134.25,
2022091102,2511,46757.0,Charvarius Ward,15,BEFORE_SNAP,2022-09-11 18:55:24.3,7.0,SF,right,42.46,16.66,0.9,0.99,0.09,289.55,229.04,
2022091105,772,52442.0,Michael Pittman,104,BEFORE_SNAP,2022-09-11 17:35:19.5,11.0,IND,right,98.08,16.09,0.0,0.0,0.01,86.89,33.08,
2022091100,2374,48374.0,Olamide Zaccheaus,58,BEFORE_SNAP,2022-09-11 18:55:28.1,17.0,ATL,right,54.84,15.49,0.0,0.0,0.0,86.81,181.26,
2022091200,565,53534.0,Baron Browning,46,BEFORE_SNAP,2022-09-13 00:36:03.8,56.0,DEN,right,53.19,17.86,0.92,0.57,0.09,245.19,229.68,
2022091105,3911,42441.0,Steven Nelson,81,BEFORE_SNAP,2022-09-11 19:58:48.4,21.0,HOU,right,23.02,7.61,0.02,0.02,0.03,274.03,207.35,
2022091111,208,53506.0,Josh Palmer,64,BEFORE_SNAP,2022-09-11 20:31:11.1,5.0,LAC,right,57.43,45.51,0.07,0.02,0.0,82.82,170.52,
2022091111,379,54555.0,Dylan Parham,124,AFTER_SNAP,2022-09-11 20:37:08.4,66.0,LV,left,82.17,31.13,0.64,1.33,0.06,257.19,60.84,
2022091102,4189,54668.0,Trestan Ebner,16,BEFORE_SNAP,2022-09-11 20:02:46.2,25.0,CHI,left,31.85,28.81,0.09,0.72,0.01,290.96,10.54,
